combination_id,confidence,field,indoor_model,normalized_value,outdoor_model,raw_label,raw_value,source_column,source_pdf_page,source_printed_page,source_row,unit,verification_method
FCF60CVM/RZF60DVM,VERIFIED_TABLE_CELL,noise_level,FCF60CVM,48,RZF60DVM,Độ ồn3 / Làm lạnh / dB(A),48,6,55,108|109,26,dB(A),
FCF60CVM/RZF60DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCF60CVM,44,RZF60DVM,Chế độ vận hành ban đêm / dB(A),44,6,55,108|109,27,dB(A),
FCF60CVM/RZF60DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCF60CVM,608X845X300,RZF60DVM,Kích thước (CXRXD) / mm,608X845X300,6,55,108|109,28,mm,
FCF60CVM/RZF60DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCF60CVM,41,RZF60DVM,Trọng lượng / kg,41,6,55,108|109,29,kg,
FCF60CVM/RZF60DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCF60CVM,21 đến 46,RZF60DVM,Phạm vi hoạt động / °CDB,21 đến 46,6,55,108|109,30,,
FCF60CVM/RZF60DVM,VERIFIED_TABLE_CELL,liquid_pipe_mm,FCF60CVM,o/9.5,RZF60DVM,Kết nối đường ống / Lỏng (Loe) / mm,o/9.5,6,55,108|109,31,mm,
FCF60CVM/RZF60DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCF60CVM,o/15.9,RZF60DVM,Hơi (Loe) / mm,o/15.9,6,55,108|109,32,mm,
FCF60CVM/RZF60DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCF60CVM,VP25 (Đường kính trong o/25XĐường kính ngoài o/32),RZF60DVM,Nước xả / Dàn lạnh / mm,VP25 (Đường kính trong o/25XĐường kính ngoài o/32),6,55,108|109,33,mm,
FCF60CVM/RZF60DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCF60CVM,Kết nối lỗ đường kính trong o/16,RZF60DVM,Dàn nóng 4 / mm,Kết nối lỗ đường kính trong o/16,6,55,108|109,34,mm,
FCF60CVM/RZF60DVM,VERIFIED_TABLE_CELL,max_actual_pipe_length_m,FCF60CVM,50 (Chiều dài tương đương 70),RZF60DVM,Chiều dài tối đa ống nối các thiết bị / m,50 (Chiều dài tương đương 70),6,55,108|109,35,m,
FCF60CVM/RZF60DVM,VERIFIED_TABLE_CELL,max_height_difference_m,FCF60CVM,30,RZF60DVM,Chênh lệch độ cao tối đa trong lắp đặt / m,30,6,55,108|109,36,m,
FCF60CVM/RZF60DVM,VERIFIED_TABLE_CELL,max_height_difference_m,FCF60CVM,Cả ống lỏng và ống hơi,RZF60DVM,Chênh lệch độ cao tối đa trong lắp đặt / m,Cả ống lỏng và ống hơi,6,55,108|109,37,,
FCTF71AVM/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCTF71AVM,RZF71DVM,RZF71DVM,Dàn nóng,RZF71DVM,7,55,108|109,4,,
FCTF71AVM/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCTF71AVM,"1 Pha, 220-240 / 220-230V, 50 / 60Hz",RZF71DVM,Nguồn điện / Dàn nóng,"1 Pha, 220-240 / 220-230V, 50 / 60Hz",7,55,108|109,5,,
FCTF71AVM/RZF71DVM,VERIFIED_TABLE_CELL,cooling_capacity_kw,FCTF71AVM,7.1 (3.2-8.0),RZF71DVM,"Công suất làm lạnh 1,2 Định mức (Tối thiểu - Tối đa) / kW",7.1 (3.2-8.0),7,55,108|109,6,kW,
FCTF71AVM/RZF71DVM,VERIFIED_TABLE_CELL,cooling_capacity_btu,FCTF71AVM,"24,200 (10,900-27,300)",RZF71DVM,Btu/h,"24,200 (10,900-27,300)",7,55,108|109,7,Btu/h,
FCTF71AVM/RZF71DVM,VERIFIED_TABLE_CELL,power_input_kw,FCTF71AVM,1.73,RZF71DVM,Điện năng tiêu thụ / Làm lạnh 1 / kW,1.73,7,55,108|109,8,kW,
FCTF71AVM/RZF71DVM,VERIFIED_TABLE_CELL,cop,FCTF71AVM,4.10,RZF71DVM,COP / kW/kW,4.10,7,55,108|109,9,,
FCTF71AVM/RZF71DVM,VERIFIED_TABLE_CELL,cspf,FCTF71AVM,7.10,RZF71DVM,CSPF / kWh/kWh,7.10,7,55,108|109,10,,
FCTF71AVM/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCTF71AVM,----------,RZF71DVM,Dàn lạnh / Màu sắc / Thiết bị,----------,7,55,108|109,11,,
FCTF71AVM/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCTF71AVM,Trắng sáng,RZF71DVM,Mặt nạ trang trí,Trắng sáng,7,55,108|109,12,,
FCTF71AVM/RZF71DVM,VERIFIED_TABLE_CELL,airflow,FCTF71AVM,23 / 21 / 18.5 / 16 / 13.5,RZF71DVM,Lưu lượng gió (RC / C / TB / T / RT) / m3/phút,23 / 21 / 18.5 / 16 / 13.5,7,55,108|109,13,,
FCTF71AVM/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCTF71AVM,812 / 741 / 653 / 565 / 477,RZF71DVM,cfm,812 / 741 / 653 / 565 / 477,7,55,108|109,14,,
FCTF71AVM/RZF71DVM,VERIFIED_TABLE_CELL,noise_level,FCTF71AVM,37 / 34.5 / 32 / 29.5 / 27.5,RZF71DVM,Độ ồn3 (RC / C / TB / T / RT) / dB(A),37 / 34.5 / 32 / 29.5 / 27.5,7,55,108|109,15,dB(A),
FCTF71AVM/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCTF71AVM,256X840X840,RZF71DVM,Kích thước (CXRXD) / Thiết bị / mm,256X840X840,7,55,108|109,16,mm,
FCTF71AVM/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCTF71AVM,50X950X950,RZF71DVM,Mặt nạ trang trí / mm,50X950X950,7,55,108|109,17,mm,
FCTF71AVM/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCTF71AVM,22,RZF71DVM,Trọng lượng / Thiết bị / kg,22,7,55,108|109,18,kg,
FCTF71AVM/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCTF71AVM,5.5,RZF71DVM,Mặt nạ trang trí / kg,5.5,7,55,108|109,19,kg,
FCTF71AVM/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCTF71AVM,14 đến 25,RZF71DVM,Phạm vi hoạt động / °CWB,14 đến 25,7,55,108|109,20,,
FCTF71AVM/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCTF71AVM,Trắng ngà,RZF71DVM,Dàn nóng / Màu sắc,Trắng ngà,7,55,108|109,21,,
FCTF71AVM/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCTF71AVM,Micro channel + Mạ kẽm,RZF71DVM,Dàn tản nhiệt / Loại,Micro channel + Mạ kẽm,7,55,108|109,22,,
FCTF71AVM/RZF71DVM,VERIFIED_TABLE_CELL,compressor_type,FCTF71AVM,Swing dạng kín,RZF71DVM,Máy nén / Loại,Swing dạng kín,7,55,108|109,23,,
FCTF71AVM/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCTF71AVM,1.3,RZF71DVM,Động cơ / kW,1.3,7,55,108|109,24,kW,
FCTF71AVM/RZF71DVM,VERIFIED_TABLE_CELL,refrigerant_charge_kg,FCTF71AVM,1.2 (Đã nạp cho 30 m),RZF71DVM,Mức nạp môi chất lạnh (R32) / kg,1.2 (Đã nạp cho 30 m),7,55,108|109,25,kg,
FCTF71AVM/RZF71DVM,VERIFIED_TABLE_CELL,noise_level,FCTF71AVM,48,RZF71DVM,Độ ồn3 / Làm lạnh / dB(A),48,7,55,108|109,26,dB(A),
FCTF71AVM/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCTF71AVM,44,RZF71DVM,Chế độ vận hành ban đêm / dB(A),44,7,55,108|109,27,dB(A),
FCTF71AVM/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCTF71AVM,608X845X300,RZF71DVM,Kích thước (CXRXD) / mm,608X845X300,7,55,108|109,28,mm,
FCTF71AVM/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCTF71AVM,41,RZF71DVM,Trọng lượng / kg,41,7,55,108|109,29,kg,
FCTF71AVM/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCTF71AVM,21 đến 46,RZF71DVM,Phạm vi hoạt động / °CDB,21 đến 46,7,55,108|109,30,,
FCTF71AVM/RZF71DVM,VERIFIED_TABLE_CELL,liquid_pipe_mm,FCTF71AVM,o/9.5,RZF71DVM,Kết nối đường ống / Lỏng (Loe) / mm,o/9.5,7,55,108|109,31,mm,
FCTF71AVM/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCTF71AVM,o/15.9,RZF71DVM,Hơi (Loe) / mm,o/15.9,7,55,108|109,32,mm,
FCTF71AVM/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCTF71AVM,VP25 (Đường kính trong o/25XĐường kính ngoài o/32),RZF71DVM,Nước xả / Dàn lạnh / mm,VP25 (Đường kính trong o/25XĐường kính ngoài o/32),7,55,108|109,33,mm,
FCTF71AVM/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCTF71AVM,Kết nối lỗ đường kính trong o/16,RZF71DVM,Dàn nóng 4 / mm,Kết nối lỗ đường kính trong o/16,7,55,108|109,34,mm,
FCTF71AVM/RZF71DVM,VERIFIED_TABLE_CELL,max_actual_pipe_length_m,FCTF71AVM,50 (Chiều dài tương đương 70),RZF71DVM,Chiều dài tối đa ống nối các thiết bị / m,50 (Chiều dài tương đương 70),7,55,108|109,35,m,
FCTF71AVM/RZF71DVM,VERIFIED_TABLE_CELL,max_height_difference_m,FCTF71AVM,30,RZF71DVM,Chênh lệch độ cao tối đa trong lắp đặt / m,30,7,55,108|109,36,m,
FCTF71AVM/RZF71DVM,VERIFIED_TABLE_CELL,max_height_difference_m,FCTF71AVM,Cả ống lỏng và ống hơi,RZF71DVM,Chênh lệch độ cao tối đa trong lắp đặt / m,Cả ống lỏng và ống hơi,7,55,108|109,37,,
FCF71CVM/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCF71CVM,RZF71DVM,RZF71DVM,Dàn nóng,RZF71DVM,7,55,108|109,4,,
FCF71CVM/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCF71CVM,"1 Pha, 220-240 / 220-230V, 50 / 60Hz",RZF71DVM,Nguồn điện / Dàn nóng,"1 Pha, 220-240 / 220-230V, 50 / 60Hz",7,55,108|109,5,,
FCF71CVM/RZF71DVM,VERIFIED_TABLE_CELL,cooling_capacity_kw,FCF71CVM,7.1 (3.2-8.0),RZF71DVM,"Công suất làm lạnh 1,2 Định mức (Tối thiểu - Tối đa) / kW",7.1 (3.2-8.0),7,55,108|109,6,kW,
FCF71CVM/RZF71DVM,VERIFIED_TABLE_CELL,cooling_capacity_btu,FCF71CVM,"24,200 (10,900-27,300)",RZF71DVM,Btu/h,"24,200 (10,900-27,300)",7,55,108|109,7,Btu/h,
FCF71CVM/RZF71DVM,VERIFIED_TABLE_CELL,power_input_kw,FCF71CVM,1.73,RZF71DVM,Điện năng tiêu thụ / Làm lạnh 1 / kW,1.73,7,55,108|109,8,kW,
FCF71CVM/RZF71DVM,VERIFIED_TABLE_CELL,cop,FCF71CVM,4.10,RZF71DVM,COP / kW/kW,4.10,7,55,108|109,9,,
FCF71CVM/RZF71DVM,VERIFIED_TABLE_CELL,cspf,FCF71CVM,7.10,RZF71DVM,CSPF / kWh/kWh,7.10,7,55,108|109,10,,
FCF71CVM/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCF71CVM,----------,RZF71DVM,Dàn lạnh / Màu sắc / Thiết bị,----------,7,55,108|109,11,,
FCF71CVM/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCF71CVM,Trắng sáng,RZF71DVM,Mặt nạ trang trí,Trắng sáng,7,55,108|109,12,,
FCF71CVM/RZF71DVM,VERIFIED_TABLE_CELL,airflow,FCF71CVM,23 / 21 / 18.5 / 16 / 13.5,RZF71DVM,Lưu lượng gió (RC / C / TB / T / RT) / m3/phút,23 / 21 / 18.5 / 16 / 13.5,7,55,108|109,13,,
FCF71CVM/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCF71CVM,812 / 741 / 653 / 565 / 477,RZF71DVM,cfm,812 / 741 / 653 / 565 / 477,7,55,108|109,14,,
FCF71CVM/RZF71DVM,VERIFIED_TABLE_CELL,noise_level,FCF71CVM,37 / 34.5 / 32 / 29.5 / 27.5,RZF71DVM,Độ ồn3 (RC / C / TB / T / RT) / dB(A),37 / 34.5 / 32 / 29.5 / 27.5,7,55,108|109,15,dB(A),
FCF71CVM/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCF71CVM,256X840X840,RZF71DVM,Kích thước (CXRXD) / Thiết bị / mm,256X840X840,7,55,108|109,16,mm,
FCF71CVM/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCF71CVM,50X950X950,RZF71DVM,Mặt nạ trang trí / mm,50X950X950,7,55,108|109,17,mm,
FCF71CVM/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCF71CVM,22,RZF71DVM,Trọng lượng / Thiết bị / kg,22,7,55,108|109,18,kg,
FCF71CVM/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCF71CVM,5.5,RZF71DVM,Mặt nạ trang trí / kg,5.5,7,55,108|109,19,kg,
FCF71CVM/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCF71CVM,14 đến 25,RZF71DVM,Phạm vi hoạt động / °CWB,14 đến 25,7,55,108|109,20,,
FCF71CVM/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCF71CVM,Trắng ngà,RZF71DVM,Dàn nóng / Màu sắc,Trắng ngà,7,55,108|109,21,,
FCF71CVM/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCF71CVM,Micro channel + Mạ kẽm,RZF71DVM,Dàn tản nhiệt / Loại,Micro channel + Mạ kẽm,7,55,108|109,22,,
FCF71CVM/RZF71DVM,VERIFIED_TABLE_CELL,compressor_type,FCF71CVM,Swing dạng kín,RZF71DVM,Máy nén / Loại,Swing dạng kín,7,55,108|109,23,,
FCF71CVM/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCF71CVM,1.3,RZF71DVM,Động cơ / kW,1.3,7,55,108|109,24,kW,
FCF71CVM/RZF71DVM,VERIFIED_TABLE_CELL,refrigerant_charge_kg,FCF71CVM,1.2 (Đã nạp cho 30 m),RZF71DVM,Mức nạp môi chất lạnh (R32) / kg,1.2 (Đã nạp cho 30 m),7,55,108|109,25,kg,
FCF71CVM/RZF71DVM,VERIFIED_TABLE_CELL,noise_level,FCF71CVM,48,RZF71DVM,Độ ồn3 / Làm lạnh / dB(A),48,7,55,108|109,26,dB(A),
FCF71CVM/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCF71CVM,44,RZF71DVM,Chế độ vận hành ban đêm / dB(A),44,7,55,108|109,27,dB(A),
FCF71CVM/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCF71CVM,608X845X300,RZF71DVM,Kích thước (CXRXD) / mm,608X845X300,7,55,108|109,28,mm,
FCF71CVM/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCF71CVM,41,RZF71DVM,Trọng lượng / kg,41,7,55,108|109,29,kg,
FCF71CVM/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCF71CVM,21 đến 46,RZF71DVM,Phạm vi hoạt động / °CDB,21 đến 46,7,55,108|109,30,,
FCF71CVM/RZF71DVM,VERIFIED_TABLE_CELL,liquid_pipe_mm,FCF71CVM,o/9.5,RZF71DVM,Kết nối đường ống / Lỏng (Loe) / mm,o/9.5,7,55,108|109,31,mm,
FCF71CVM/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCF71CVM,o/15.9,RZF71DVM,Hơi (Loe) / mm,o/15.9,7,55,108|109,32,mm,
FCF71CVM/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCF71CVM,VP25 (Đường kính trong o/25XĐường kính ngoài o/32),RZF71DVM,Nước xả / Dàn lạnh / mm,VP25 (Đường kính trong o/25XĐường kính ngoài o/32),7,55,108|109,33,mm,
FCF71CVM/RZF71DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCF71CVM,Kết nối lỗ đường kính trong o/16,RZF71DVM,Dàn nóng 4 / mm,Kết nối lỗ đường kính trong o/16,7,55,108|109,34,mm,
FCF71CVM/RZF71DVM,VERIFIED_TABLE_CELL,max_actual_pipe_length_m,FCF71CVM,50 (Chiều dài tương đương 70),RZF71DVM,Chiều dài tối đa ống nối các thiết bị / m,50 (Chiều dài tương đương 70),7,55,108|109,35,m,
FCF71CVM/RZF71DVM,VERIFIED_TABLE_CELL,max_height_difference_m,FCF71CVM,30,RZF71DVM,Chênh lệch độ cao tối đa trong lắp đặt / m,30,7,55,108|109,36,m,
FCF71CVM/RZF71DVM,VERIFIED_TABLE_CELL,max_height_difference_m,FCF71CVM,Cả ống lỏng và ống hơi,RZF71DVM,Chênh lệch độ cao tối đa trong lắp đặt / m,Cả ống lỏng và ống hơi,7,55,108|109,37,,
FCTF100AVM/RZF100DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCTF100AVM,RZF100DVM,RZF100DVM,Dàn nóng,RZF100DVM,8,55,108|109,4,,
FCTF100AVM/RZF100DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCTF100AVM,"1 Pha, 220-240 / 220-230V, 50 / 60Hz",RZF100DVM,Nguồn điện / Dàn nóng,"1 Pha, 220-240 / 220-230V, 50 / 60Hz",8,55,108|109,5,,
FCTF100AVM/RZF100DVM,VERIFIED_TABLE_CELL,cooling_capacity_kw,FCTF100AVM,10.0 (5.0-11.2),RZF100DVM,"Công suất làm lạnh 1,2 Định mức (Tối thiểu - Tối đa) / kW",10.0 (5.0-11.2),8,55,108|109,6,kW,
FCTF100AVM/RZF100DVM,VERIFIED_TABLE_CELL,cooling_capacity_btu,FCTF100AVM,"34,100 (17,100-38,200)",RZF100DVM,Btu/h,"34,100 (17,100-38,200)",8,55,108|109,7,Btu/h,
FCTF100AVM/RZF100DVM,VERIFIED_TABLE_CELL,power_input_kw,FCTF100AVM,2.51,RZF100DVM,Điện năng tiêu thụ / Làm lạnh 1 / kW,2.51,8,55,108|109,8,kW,
FCTF100AVM/RZF100DVM,VERIFIED_TABLE_CELL,cop,FCTF100AVM,3.98,RZF100DVM,COP / kW/kW,3.98,8,55,108|109,9,,
FCTF100AVM/RZF100DVM,VERIFIED_TABLE_CELL,cspf,FCTF100AVM,6.60,RZF100DVM,CSPF / kWh/kWh,6.60,8,55,108|109,10,,
FCTF100AVM/RZF100DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCTF100AVM,----------,RZF100DVM,Dàn lạnh / Màu sắc / Thiết bị,----------,8,55,108|109,11,,
FCTF100AVM/RZF100DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCTF100AVM,Trắng sáng,RZF100DVM,Mặt nạ trang trí,Trắng sáng,8,55,108|109,12,,
FCTF100AVM/RZF100DVM,VERIFIED_TABLE_CELL,airflow,FCTF100AVM,34.5 / 31 / 27.5 / 24 / 20,RZF100DVM,Lưu lượng gió (RC / C / TB / T / RT) / m3/phút,34.5 / 31 / 27.5 / 24 / 20,8,55,108|109,13,,
FCTF100AVM/RZF100DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCTF100AVM,"1,218 / 1,094 / 971 / 847 / 706",RZF100DVM,cfm,"1,218 / 1,094 / 971 / 847 / 706",8,55,108|109,14,,
FCTF100AVM/RZF100DVM,VERIFIED_TABLE_CELL,noise_level,FCTF100AVM,45 / 41.5 / 38 / 35 / 32.5,RZF100DVM,Độ ồn3 (RC / C / TB / T / RT) / dB(A),45 / 41.5 / 38 / 35 / 32.5,8,55,108|109,15,dB(A),
FCTF100AVM/RZF100DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCTF100AVM,298X840X840,RZF100DVM,Kích thước (CXRXD) / Thiết bị / mm,298X840X840,8,55,108|109,16,mm,
FCTF100AVM/RZF100DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCTF100AVM,50X950X950,RZF100DVM,Mặt nạ trang trí / mm,50X950X950,8,55,108|109,17,mm,
FCTF100AVM/RZF100DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCTF100AVM,24,RZF100DVM,Trọng lượng / Thiết bị / kg,24,8,55,108|109,18,kg,
FCTF100AVM/RZF100DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCTF100AVM,5.5,RZF100DVM,Mặt nạ trang trí / kg,5.5,8,55,108|109,19,kg,
FCTF100AVM/RZF100DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCTF100AVM,14 đến 25,RZF100DVM,Phạm vi hoạt động / °CWB,14 đến 25,8,55,108|109,20,,
FCTF100AVM/RZF100DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCTF100AVM,Trắng ngà,RZF100DVM,Dàn nóng / Màu sắc,Trắng ngà,8,55,108|109,21,,
FCTF100AVM/RZF100DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCTF100AVM,Micro channel + Mạ kẽm,RZF100DVM,Dàn tản nhiệt / Loại,Micro channel + Mạ kẽm,8,55,108|109,22,,
FCTF100AVM/RZF100DVM,VERIFIED_TABLE_CELL,compressor_type,FCTF100AVM,Swing dạng kín,RZF100DVM,Máy nén / Loại,Swing dạng kín,8,55,108|109,23,,
FCTF100AVM/RZF100DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCTF100AVM,1.6,RZF100DVM,Động cơ / kW,1.6,8,55,108|109,24,kW,
FCTF100AVM/RZF100DVM,VERIFIED_TABLE_CELL,refrigerant_charge_kg,FCTF100AVM,1.9 (Đã nạp cho 30 m),RZF100DVM,Mức nạp môi chất lạnh (R32) / kg,1.9 (Đã nạp cho 30 m),8,55,108|109,25,kg,
FCTF100AVM/RZF100DVM,VERIFIED_TABLE_CELL,noise_level,FCTF100AVM,52,RZF100DVM,Độ ồn3 / Làm lạnh / dB(A),52,8,55,108|109,26,dB(A),
FCTF100AVM/RZF100DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCTF100AVM,45,RZF100DVM,Chế độ vận hành ban đêm / dB(A),45,8,55,108|109,27,dB(A),
FCTF100AVM/RZF100DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCTF100AVM,990X940X320,RZF100DVM,Kích thước (CXRXD) / mm,990X940X320,8,55,108|109,28,mm,
FCTF100AVM/RZF100DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCTF100AVM,58,RZF100DVM,Trọng lượng / kg,58,8,55,108|109,29,kg,
FCTF100AVM/RZF100DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCTF100AVM,21 đến 46,RZF100DVM,Phạm vi hoạt động / °CDB,21 đến 46,8,55,108|109,30,,
FCTF100AVM/RZF100DVM,VERIFIED_TABLE_CELL,liquid_pipe_mm,FCTF100AVM,o/9.5,RZF100DVM,Kết nối đường ống / Lỏng (Loe) / mm,o/9.5,8,55,108|109,31,mm,
FCTF100AVM/RZF100DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCTF100AVM,o/15.9,RZF100DVM,Hơi (Loe) / mm,o/15.9,8,55,108|109,32,mm,
FCTF100AVM/RZF100DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCTF100AVM,VP25 (Đường kính trong o/25XĐường kính ngoài o/32),RZF100DVM,Nước xả / Dàn lạnh / mm,VP25 (Đường kính trong o/25XĐường kính ngoài o/32),8,55,108|109,33,mm,
FCTF100AVM/RZF100DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCTF100AVM,Kết nối lỗ đường kính trong o/25,RZF100DVM,Dàn nóng 4 / mm,Kết nối lỗ đường kính trong o/25,8,55,108|109,34,mm,
FCTF100AVM/RZF100DVM,VERIFIED_TABLE_CELL,max_actual_pipe_length_m,FCTF100AVM,50 (Chiều dài tương đương 70),RZF100DVM,Chiều dài tối đa ống nối các thiết bị / m,50 (Chiều dài tương đương 70),8,55,108|109,35,m,
FCTF100AVM/RZF100DVM,VERIFIED_TABLE_CELL,max_height_difference_m,FCTF100AVM,30,RZF100DVM,Chênh lệch độ cao tối đa trong lắp đặt / m,30,8,55,108|109,36,m,
FCTF100AVM/RZF100DVM,VERIFIED_TABLE_CELL,max_height_difference_m,FCTF100AVM,Cả ống lỏng và ống hơi,RZF100DVM,Chênh lệch độ cao tối đa trong lắp đặt / m,Cả ống lỏng và ống hơi,8,55,108|109,37,,
FCF100CVM/RZF100DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCF100CVM,RZF100DVM,RZF100DVM,Dàn nóng,RZF100DVM,8,55,108|109,4,,
FCF100CVM/RZF100DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCF100CVM,"1 Pha, 220-240 / 220-230V, 50 / 60Hz",RZF100DVM,Nguồn điện / Dàn nóng,"1 Pha, 220-240 / 220-230V, 50 / 60Hz",8,55,108|109,5,,
FCF100CVM/RZF100DVM,VERIFIED_TABLE_CELL,cooling_capacity_kw,FCF100CVM,10.0 (5.0-11.2),RZF100DVM,"Công suất làm lạnh 1,2 Định mức (Tối thiểu - Tối đa) / kW",10.0 (5.0-11.2),8,55,108|109,6,kW,
FCF100CVM/RZF100DVM,VERIFIED_TABLE_CELL,cooling_capacity_btu,FCF100CVM,"34,100 (17,100-38,200)",RZF100DVM,Btu/h,"34,100 (17,100-38,200)",8,55,108|109,7,Btu/h,
FCF100CVM/RZF100DVM,VERIFIED_TABLE_CELL,power_input_kw,FCF100CVM,2.51,RZF100DVM,Điện năng tiêu thụ / Làm lạnh 1 / kW,2.51,8,55,108|109,8,kW,
FCF100CVM/RZF100DVM,VERIFIED_TABLE_CELL,cop,FCF100CVM,3.98,RZF100DVM,COP / kW/kW,3.98,8,55,108|109,9,,
FCF100CVM/RZF100DVM,VERIFIED_TABLE_CELL,cspf,FCF100CVM,6.60,RZF100DVM,CSPF / kWh/kWh,6.60,8,55,108|109,10,,
FCF100CVM/RZF100DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCF100CVM,----------,RZF100DVM,Dàn lạnh / Màu sắc / Thiết bị,----------,8,55,108|109,11,,
FCF100CVM/RZF100DVM,VERIFIED_TABLE_CELL,RAW_NOT_MAPPED,FCF100CVM,Trắng sáng,RZF100DVM,Mặt nạ trang trí,Trắng sáng,8,55,108|109,12,,
FCF100CVM/RZF100DVM,VERIFIED_TABLE_CELL,airflow,FCF100CVM,34.5 / 31 / 27.5 / 24 / 20,RZF100DVM,Lưu lượng gió (RC / C / TB / T / RT) / m3/phút,34.5 / 31 / 27.5 / 24 / 20,8,55,108|109,13,,
